"Aar";"VdrNr";"Vassdrag";"Laks_vekt_u3kg";"Laks_vekt_o3u7kg";"Laks_vekt_o7kg";"Laks_ant_u3kg";"Laks_ant_o3u7kg";"Laks_ant_o7kg";"Gjen_vekt_u3kg";"Gjen_vekt_o3u7kg";"Gjen_vekto7kg";"Gjen_ant_u3kg";"Gjen_ant_o3u7kg";"Gjen_ant_o7kg"
2010;"130.32Z";"Tangstadelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"131.1Z";"Mossa";0;0;0;0;0;0;0;0;0;0;0;0
2010;"131.5Z";"Ytterelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"137.4Z";"Skjellåa";0;0;0;0;0;0;0;0;0;0;0;0
2010;"137.5Z";"Storelva i Flatanger";0;0;0;0;0;0;0;0;0;0;0;0
2010;"137.72Z";"Sitterelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"137.7Z";"Lauvsneselva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"138.3Z";"Oksdøla";51;0;0;43;0;0;0;0;0;0;0;0
2010;"138.5Z";"Aursunda (Aursundlielva)";335;6;0;277;2;0;0;0;0;0;0;0
2010;"138.6Z";"Bogna";693;140;15;542;25;2;30;32;0;20;8;0
2010;"138.Z";"Årgårdsvassdraget";3425;292;0;2633;73;0;0;0;0;0;0;0
2010;"139.Z";"Namsenvassdraget";5094;6545;8832;3393;1538;977;606;312;158;414;79;17
2010;"140.3Z";"Vetterhuselva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"140.Z";"Salvassdraget";411;247;45;287;61;5;157;17;16;127;4;2
2010;"141.4Z";"Kvistenelva";75;0;0;54;0;0;0;0;0;0;0;0
2010;"141.Z";"Oppløyelva";44;114;93;24;27;11;0;0;0;0;0;0
2010;"142.3AZ";"Nordfolda";66;23;56;42;5;6;0;0;0;0;0;0
2010;"142.3Z";"Kongsmoelva";72;0;0;58;0;0;0;0;0;0;0;0
2010;"143.532Z";"Horvenelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"143.7Z";"Storelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"144.21Z";"Fiskaroselva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"144.22Z";"Hornelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"144.4Z";"Terråkelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"144.5Z";"Urvollvassdraget";48;15;9;28;4;1;3;4;0;2;1;0
2010;"144.61Z";"Bogelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"144.7Z";"Tosbotnelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"144.Z";"Åelva (Åbjøra)";293;32;0;152;8;0;73;217;35;45;55;3
2010;"145.2Z";"Eidevassdraget";110;48;17;66;12;2;0;0;0;0;0;0
2010;"146.31Z";"Grøttemvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"146.3Z";"Røyrmarksvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"146.61Z";"Tilremvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"147.3Z";"Færsetvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"148.22Z";"Brusjøvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"148.2Z";"Sausvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"148.312Z";"Langfjordelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"148.51Z";"Storfjordelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"148.7Z";"Brødløselva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"148.Z";"Lomselva (Lomsdalselva)";0;0;0;0;0;0;0;0;0;0;0;0
2010;"149.1Z";"Vassengvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"149.2Z";"Lakselva m/Sæterelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"149.61Z";"Hestdalselva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"149.6Z";"Halsanelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"149.8Z";"Aunelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"150.4Z";"Hertenelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"151.1Z";"Hundåla";0;0;0;0;0;0;0;0;0;0;0;0
2010;"151.2Z";"Vikdalselva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"151.Z";"Vefsnavassdraget";315;824;553;166;185;62;0;0;0;0;0;0
2010;"152.2Z";"Drevjavassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"152.Z";"Fustavassdraget";83;132;22;40;31;2;0;0;0;0;0;0
2010;"153.11Z";"Dagsvikelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"153.1Z";"Nylandselva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"153.22Z";"Leirelvvassdraget";89;14;0;46;3;0;0;0;0;0;0;0
2010;"153.32Z";"Breilandsvassdraget";27;0;0;14;0;0;1;0;0;1;0;0
2010;"153.3Z";"Ranelva i Leirfjord";0;0;0;0;0;0;0;0;0;0;0;0
2010;"153.4Z";"Bøelva/Storelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"153.61Z";"Austvikvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"153.6Z";"Bardalselva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"154.2Z";"Hestadelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"154.5Z";"Gleinsvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"155.1Z";"Leirvikelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"155.21Z";"Skravlåga";0;0;0;0;0;0;0;0;0;0;0;0
2010;"155.2Z";"Sannaelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"155.4Z";"Bjerkaelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"155.Z";"Røssåga";0;0;0;0;0;0;0;0;0;0;0;0
2010;"156.2Z";"Dalselva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"156.4Z";"Busteråga/Slettenelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"156.Z";"Ranaelva m/Plura";122;299;366;57;64;43;336;828;628;193;195;71
2010;"157.12Z";"Daloselva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"157.31Z";"Langsetelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"157.42Z";"Flostrandvassdraget";8;18;0;4;3;0;15;0;0;9;0;0
2010;"157.52Z";"Silavassdraget";23;0;0;13;0;0;0;0;0;0;0;0
2010;"157.6Z";"Brattlandsvassdraget (Kjerringåga)";0;0;0;0;0;0;0;0;0;0;0;0
2010;"159.211Z";"Sørfjordelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"159.21Z";"Gjervalelva, Rødøy";25;150;0;17;33;0;0;30;0;0;7;0
2010;"159.52Z";"Kista, Strømdalselva i Rødøy";0;0;0;0;0;0;0;0;0;0;0;0
2010;"159.7Z";"Reppaelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"159.811Z";"Ågvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"159.813Z";"Engabrevassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"159.8Z";"Kilvikvassdraget (Storflatelva)";0;0;0;0;0;0;0;0;0;0;0;0
2010;"160.32Z";"Selstadvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"160.3Z";"Neverdalsvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"160.41Z";"Spildervassdraget (Spildra)";166;90;0;99;23;0;85;7;0;61;2;0
2010;"160.43Z";"Reipåvassdraget";93;37;0;56;11;0;0;0;0;0;0;0
2010;"160.51Z";"Skromma";0;0;0;0;0;0;0;0;0;0;0;0
2010;"160.71Z";"Laksådalsvassdraget (Laksåa)";0;0;0;0;0;0;0;0;0;0;0;0
2010;"160.72Z";"Skauvollelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"161.1Z";"Sundsfjordelva, Gildeskål";99;75;0;62;17;0;0;0;0;0;0;0
2010;"161.Z";"Beiarvassdraget";386;2002;2262;198;431;264;114;248;176;65;58;20
2010;"162.1Z";"Valneselva, Bodø";0;0;0;0;0;0;0;0;0;0;0;0
2010;"162.2Z";"Børelvvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"162.7Z";"Lakselva (Misværelva)";17;77;0;13;20;0;11;0;0;7;0;0
2010;"163.4Z";"Botnvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"163.5Z";"Saksenvikelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"163.Z";"Saltdalsvassdraget";220;592;949;111;132;105;137;594;1263;75;133;142
2010;"164.1Z";"Storelva i Setså";0;0;0;0;0;0;0;0;0;0;0;0
2010;"164.3Z";"Laksåa i Valnesfjord (Fauske)";0;0;0;0;0;0;0;0;0;0;0;0
2010;"164.Z";"Sulitjelmavassdraget (Sjønståelva)";0;0;0;0;0;0;0;0;0;0;0;0
2010;"165.1Z";"Hopselva, Bodø";8;0;7;4;0;1;0;0;0;0;0;0
2010;"165.2Z";"Futelva, Bodø";40;10;0;26;2;0;107;16;0;66;5;0
2010;"165.7Z";"Fjærevassdraget";9;11;0;5;3;0;117;20;0;74;6;0
2010;"165.8Z";"Strandåvassdraget";3;4;0;4;1;0;0;0;0;0;0;0
2010;"166.1Z";"Nevelsfjordvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"166.2Z";"Færøyvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"166.3Z";"Lakselva (Valljorda)";0;0;0;0;0;0;0;0;0;0;0;0
2010;"166.4Z";"Straumenvassdraget";125;212;43;59;50;5;0;0;0;0;0;0
2010;"166.5Z";"Laksåga Nordfjorden";0;41;0;0;8;0;0;0;0;0;0;0
2010;"167.3Z";"Bonnåga";0;0;0;0;0;0;0;0;0;0;0;0
2010;"167.4Z";"Styrkesneselva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"167.Z";"Kobbelva";68;98;11;42;25;1;0;0;0;0;0;0
2010;"168.1Z";"Brattfjordvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"168.5Z";"Mørsvikelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"168.6Z";"Hopvassdraget (Steigen)";47;45;29;27;11;3;0;0;0;0;0;0
2010;"168.7Z";"Lommervassdraget (Bellkjøselva)";0;12;0;0;2;0;0;0;0;0;0;0
2010;"168.8Z";"Laksåvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"169.21Z";"Mellomelva/Åsjordelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"169.2Z";"Marhaugelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"169.31Z";"Bjørndalselva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"169.3Z";"Leirosdalselva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"169.413Z";"Nonsvassdraget/Sagelvvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"169.4Z";"Hasselbakkvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"169.51Z";"Skånlandsvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"169.5Z";"Skjelvareidvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"170.3Z";"Storvasselva i Hamarøy";0;0;0;0;0;0;0;0;0;0;0;0
2010;"170.3Z";"Sagpollvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"170.51Z";"Svartvasselva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"170.5Z";"Varpavassdraget (Kvannelva)";34;25;0;23;6;0;0;0;0;0;0;0
2010;"170.71Z";"Lilandvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"170.81Z";"Steinslandsvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"170.82Z";"Straumsvatnvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"170.831Z";"Åslivassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"170.X1Z";"Strømsneselva i Hamarøy";0;0;0;0;0;0;0;0;0;0;0;0
2010;"170.Z";"Sagvatnanvassdraget";4;0;0;4;0;0;0;0;0;0;0;0
2010;"171.1Z";"Forsåelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"171.6Z";"Muskenelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"171.7Z";"Sørelva, Tysfjord";0;0;0;0;0;0;0;0;0;0;0;0
2010;"171.Z";"Stabburselva (Hellemovassdraget)";7;10;0;7;2;0;0;0;0;0;0;0
2010;"172.1Z";"Leirpollvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"172.Z";"Forsåvassdraget, Ballangen";141;120;0;78;29;0;0;0;0;0;0;0
2010;"173.1Z";"Kjellelva (Kjeldebotnvassdraget)";0;0;0;0;0;0;0;0;0;0;0;0
2010;"173.2Z";"Balsnesvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"173.3Z";"Rånavassdraget (Ballangen)";0;0;0;0;0;0;0;0;0;0;0;0
2010;"173.Z";"Skjoma m/Kobbelva";0;0;0;0;0;0;10;24;42;5;6;6
2010;"174.1Z";"Håvikelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"174.2Z";"Lakselva, Beisfjord";2;0;9;1;0;1;0;0;0;0;0;0
2010;"174.3Z";"Rombakselva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"174.5Z";"Elvegårdselva i Narvik";45;96;85;21;21;10;0;0;0;0;0;0
2010;"174.6Z";"Prestjordelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"175.1Z";"Østervikelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"175.2Z";"Bogenvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"175.3Z";"Laksåvassdraget i Evenes";0;0;0;0;0;0;0;0;0;0;0;0
2010;"175.4Z";"Tårstadvassdraget i Evenes";316;70;0;226;19;0;0;0;0;0;0;0
2010;"176.2Z";"Myklebostadvassdraget";0;0;0;0;0;0;2;0;0;1;0;0
2010;"176.30X1Z";"Bottenelva/Polden i Valvågen";0;0;0;0;0;0;0;0;0;0;0;0
2010;"176.3Z";"Vågevassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"177.63Z";"Slottdalsvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"177.6Z";"Kongsvikelva, Tjeldsund";0;0;0;0;0;0;0;0;0;0;0;0
2010;"177.73Z";"Sneiselvvassdraget i Lødingen";0;0;0;0;0;0;0;0;0;0;0;0
2010;"177.7Z";"Heggedalselva i Lødingen";0;0;0;0;0;0;0;0;0;0;0;0
2010;"177.81Z";"Teinvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"177.82Z";"Saltvatnvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"178.112Z";"Lakselva (Storvatnvassdraget)";5;12;0;2;3;0;0;0;0;0;0;0
2010;"178.2Z";"Kongselvvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"178.31Z";"Fløvatnvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"178.3Z";"Kaljordvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"178.42Z";"Fiskefjordelva";46;23;0;27;7;0;9;0;0;6;0;0
2010;"178.43Z";"Blokkenvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"178.51Z";"Kjerringnesvassdraget";159;47;8;81;13;1;0;0;0;0;0;0
2010;"178.52Z";"Osvollvassdraget";34;22;7;20;6;1;0;0;0;0;0;0
2010;"178.54Z";"Sørdalselva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"178.55Z";"Eidebuktvassdraget";3;20;0;1;4;0;0;0;0;0;0;0
2010;"178.62Z";"Rogsøyvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"178.63Z";"Forfjordelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"178.6Z";"Gårdselvvassdraget";490;176;0;273;48;0;0;0;0;0;0;0
2010;"178.73Z";"Litlevvassdraget (Lovik)";0;0;0;0;0;0;0;0;0;0;0;0
2010;"178.74Z";"Storelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"178.7Z";"Buksnesvassdraget";577;207;21;325;58;2;104;15;0;63;4;0
2010;"178.8Z";"Lakselva Godfjorden";0;0;0;0;0;0;0;0;0;0;0;0
2010;"179.1Z";"Grunnfjordvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"179.5Z";"Olderfjordelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"179.332Z";"Vestpollvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"179.34Z";"Vaterfjordvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"179.41Z";"Svolværvassdraget";2;5;0;3;1;0;0;0;0;0;0;0
2010;"179.44Z";"Hopvassdraget (Vågan)";0;0;0;0;0;0;0;0;0;0;0;0
2010;"179.50X1Z";"Storelva i Sydalen";0;0;0;0;0;0;0;0;0;0;0;0
2010;"179.73Z";"Grunnførfjordelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"179.7Z";"Delpvassdraget";7;0;0;4;0;0;0;0;0;0;0;0
2010;"179.84Z";"Budalsvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"179.8Z";"Fiskebølvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"179.9Z";"Falkfjordvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"180.11Z";"Helosvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"180.34Z";"Skotnesvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"180.4Z";"Farstadvassdraget";4;0;0;2;0;0;60;10;0;30;2;0
2010;"180.6Z";"Borgevassdraget/Lilandsvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"181.2Z";"Vareidvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"181.432Z";"Åvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"181.43Z";"Tindsvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"184.12Z";"Flatsetvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"184.1Z";"Storelva, Breivik";0;0;0;0;0;0;0;0;0;0;0;0
2010;"184.3Z";"Gullstadelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"185.111Z";"Klovassdraget";12;3;0;7;1;0;0;0;0;0;0;0
2010;"185.112Z";"Strengelvågvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"185.12Z";"Lifjordvasssdraget";3;0;0;2;0;0;0;0;0;0;0;0
2010;"185.1Z";"Alsvågvassdraget";272;4;0;183;1;0;0;0;0;0;0;0
2010;"185.21Z";"Harhalsvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"185.22Z";"Bremnesvassdraget";8;0;0;4;0;0;0;0;0;0;0;0
2010;"185.23Z";"Gåsfjordvassdraget";20;0;0;11;0;0;0;0;0;0;0;0
2010;"185.2Z";"Vikelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"185.32Z";"Risevassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"185.34Z";"Vikvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"185.3Z";"Gryttingvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"185.43Z";"I. Straumsfjordvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"185.441Z";"Lahaugvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"185.44Z";"Oshaugvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"185.4Z";"Holmstadvassdraget";61;39;0;41;11;0;0;0;0;0;0;0
2010;"185.52Z";"Selnesvassdraget";7;0;0;9;0;0;0;0;0;0;0;0
2010;"185.53Z";"Urdskardvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"185.540X1Z";"Elver på Eidsfjordens vestside";0;0;0;0;0;0;0;0;0;0;0;0
2010;"185.54Z";"Melfjordelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"185.5Z";"Frøskelandsvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"185.6Z";"Straumevassdraget";20;0;0;12;0;0;0;0;0;0;0;0
2010;"185.71Z";"Nykvågvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"185.72Z";"Skatvågvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"185.75Z";"Ånnfjordvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"185.7Z";"Ryggedalsvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"185.81Z";"Nordsandvassdraget";28;0;0;23;0;0;0;0;0;0;0;0
2010;"185.91Z";"Sminesvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"185.92Z";"Navarsborrelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"185.9Z";"Tuvenelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"186.1Z";"Ramsåa";0;0;0;0;0;0;0;0;0;0;0;0
2010;"186.22Z";"Åseelva";98;7;0;53;2;0;0;0;0;0;0;0
2010;"186.2Z";"Roksdalsvassdraget";975;342;0;545;96;0;0;0;0;0;0;0
2010;"186.332Z";"Norddalsvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"186.3Z";"Kobbedalselva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"186.42Z";"Nossvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"186.51Z";"Melavassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"186.52Z";"Steinsvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"186.53Z";"Skogvollvassdraget";22;0;0;11;0;0;0;0;0;0;0;0
2010;"186.61Z";"Stavevassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"186.62Z";"Bleikvassdraget";79;29;0;50;7;0;0;0;0;0;0;0
2010;"186.63Z";"Toftenvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"177.12Z";"Vassvikelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"177.1Z";"Lakselva Gullesfjord";8;0;7;4;0;1;3;0;0;2;0;0
2010;"177.2Z";"Melåa";21;13;0;12;3;0;0;0;0;0;0;0
2010;"177.3Z";"Botnelva";4;6;0;3;2;0;0;0;0;0;0;0
2010;"177.42Z";"Møkkelandsvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"177.4Z";"Bergselva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"178.9Z";"Langvatnvassdraget";87;23;0;51;6;0;31;0;0;15;0;0
2010;"189.2Z";"Tennevikelva";10;8;17;5;2;2;0;0;0;0;0;0
2010;"189.3Z";"Rensåvassdraget";62;23;8;32;6;1;0;0;0;0;0;0
2010;"189.Z";"Hellerelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"190.3Z";"Storelvvassdraget (til Gratangen)";0;0;0;0;0;0;0;0;0;0;0;0
2010;"190.7Z";"Spansdalselva (Lavangselva)";0;0;0;0;0;0;26;30;54;14;7;6
2010;"191.4Z";"Løksebotnvassdraget";76;5;0;36;1;0;0;0;0;0;0;0
2010;"191.Z";"Salangsvassdraget";47;120;144;22;23;16;43;72;27;26;15;3
2010;"193.3Z";"Brøstadelva";6;4;0;3;1;0;0;0;0;0;0;0
2010;"193.5Z";"Tømmerelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"193.Z";"Skøelvvassdraget";53;20;42;28;4;4;12;54;35;6;12;4
2010;"194.3Z";"Lysbotnvassdraget";314;253;68;184;63;8;23;16;0;15;4;0
2010;"194.4Z";"Grasmyrvassdraget";65;7;0;44;2;0;0;0;0;0;0;0
2010;"194.5Z";"Tennelvvassdraget";43;12;0;26;3;0;27;5;0;17;1;0
2010;"194.61Z";"Vardnesvassdraget";8;4;0;6;1;0;1;4;0;1;1;0
2010;"194.6Z";"Åndervassdraget";38;14;0;22;4;0;0;0;0;0;0;0
2010;"194.81Z";"Å-vassdraget (i Tranøy)";0;0;0;0;0;0;0;0;0;0;0;0
2010;"194.Z";"Laukhelle (Lakselvvassdraget)";290;46;0;153;12;0;11;81;62;6;17;8
2010;"195.1Z";"Bunkanvassdraget";35;4;0;18;1;0;0;0;0;0;0;0
2010;"195.51Z";"Ballesvikvassdraget";9;0;0;5;0;0;0;0;0;0;0;0
2010;"195.52Z";"Finnsætervassdraget";37;3;0;24;1;0;15;0;0;10;0;0
2010;"196.2Z";"Rossfjordvassdraget";85;102;92;44;23;9;0;0;0;0;0;0
2010;"196.4Z";"Mårelva (Sørelva)";2;0;0;2;0;0;0;0;0;0;0;0
2010;"196.5Z";"Lakselva Aursfjord";44;0;0;21;0;0;0;0;0;0;0;0
2010;"196.7Z";"Sandselva Balsfjord (til Malangen)";0;0;0;0;0;0;0;0;0;0;0;0
2010;"196.Z";"Målselvvassdraget";1959;3488;6167;1011;740;671;61;291;746;29;62;84
2010;"197.1Z";"Rakfjordvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"197.4Z";"Straumselvvassdraget";20;7;0;12;2;0;8;0;0;5;0;0
2010;"197.63Z";"Tromvikvassdraget";14;0;0;8;0;0;0;0;0;0;0;0
2010;"198.41Z";"Sagelva Balsfjord";0;0;0;0;0;0;0;0;0;0;0;0
2010;"198.42Z";"Hølelva (Tømmerelva) Balsfjord";8;11;0;4;2;0;0;0;0;0;0;0
2010;"198.52Z";"Laksvatnvassdraget Balsfjord";0;0;0;0;0;0;0;0;0;0;0;0
2010;"198.5Z";"Lavangselva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"198.6Z";"Andersdalselva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"198.7Z";"Sørbotnelva Ramfjord";0;0;0;0;0;0;0;0;0;0;0;0
2010;"198.Z";"Nordkjoselva";4;121;0;2;26;0;0;0;0;0;0;0
2010;"199.1Z";"Tromsdalselva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"199.2Z";"Tønsvikelva";32;14;14;18;4;2;0;0;0;0;0;0
2010;"199.3Z";"Skittenelva";2;3;9;1;1;1;0;0;0;0;0;0
2010;"200.3Z";"Ringvatnvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2010;"200.6Z";"Skogsfjordvassdraget";119;96;0;63;23;0;5;0;0;4;0;0
2010;"202.11Z";"Skipsfjordvassdraget";66;28;0;36;8;0;5;0;0;3;0;0
2010;"202.3Z";"Vannareidvassdraget";16;0;0;10;0;0;5;0;0;3;0;0
2010;"203.1Z";"Oldervikelva";18;16;0;10;4;0;0;0;0;0;0;0
2010;"203.2Z";"Breivikvassdraget";54;63;67;29;13;8;0;0;0;0;0;0
2010;"203.8Z";"Jægervatnvassdraget";53;28;8;25;6;1;3;0;0;1;0;0
2010;"203.Z";"Lakselva i Ullsfjord";0;0;0;0;0;0;0;0;0;0;0;0
2010;"204.8Z";"Kittdalelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"204.Z";"Signaldalselva i Storfjord";14;41;0;8;9;0;0;0;0;0;0;0
2010;"205.Z";"Skibotnelva";47;108;33;21;27;4;5;0;8;3;0;1
2010;"206.1Z";"Manndalselva Kåfjord";2;0;0;1;0;0;0;0;0;0;0;0
2010;"206.5Z";"Rotsundelva";4;11;0;3;3;0;0;0;0;0;0;0
2010;"206.Z";"Guolasjåkka (Kåfjordelva)";0;5;0;0;1;0;0;0;0;0;0;0
2010;"207.41X1Z";"Årvikelva";0;0;0;0;0;0;0;0;0;0;0;0
2010;"207.4Z";"Nord-Rekvikelva";3;3;0;1;1;0;0;0;0;0;0;0
